model,anonymized_train,anonymized_test,accuracy,precision,recall,f1_score,selected_features,feature_method,num_features
Random Forest,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
GaussianNB,True,True,0.6830106952296499,0.7976391193118211,0.6830106952296499,0.6428182678243719,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
GaussianNB,True,False,0.7413194792534714,0.8311684868610202,0.7413194792534714,0.7186415810388036,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
GaussianNB,False,True,0.4565099544917571,0.39961162180346554,0.4565099544917571,0.36007445564675783,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
GaussianNB,False,False,0.9958299711994539,0.9958670411716994,0.9958299711994539,0.9958298565468224,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
Mutilayer Perceptron,True,True,0.4243100917839442,0.33597119113292556,0.4243100917839442,0.36122770092300466,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
Mutilayer Perceptron,True,False,0.6038691619291545,0.6206667132501676,0.6038691619291545,0.5969849630034196,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
Mutilayer Perceptron,False,True,0.1418205347230169,0.10897050183229674,0.1418205347230169,0.12314868607570943,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
Mutilayer Perceptron,False,False,0.999890001899959,0.9998900624615409,0.999890001899959,0.9998900018909415,"[1, 2, 12, 14, 15, 27, 45, 46, 47, 53, 56, 66, 68, 76, 77]",anova,15
KNN,True,True,0.4270692706927069,0.3865779512763357,0.4270692706927069,0.338211863185971,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
KNN,True,False,0.8166905428579095,0.8288914506622008,0.8166905428579095,0.8143137280956485,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
KNN,False,True,0.45693008109057515,0.23862153138697698,0.45693008109057515,0.3134816081710549,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
KNN,False,False,0.999950000099989,0.999950000699947,0.999950000099989,0.9999500000999709,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Decision Tree,True,True,0.5344192615142688,0.5115987525695579,0.5344192615142688,0.4743269383985496,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Decision Tree,True,False,0.48933989339893397,0.31629880609433075,0.48933989339893397,0.3599304049045508,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Decision Tree,False,True,0.8259090951742301,0.8541582433338982,0.8259090951742301,0.8213887968301982,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Random Forest,True,True,0.7248789956550192,0.791304938046332,0.7248789956550192,0.7032033287257234,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Random Forest,True,False,0.6666016660166602,0.499935021017006,0.6666016660166602,0.5554899993866156,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Random Forest,False,True,0.5897501952159979,0.7282862066003011,0.5897501952159979,0.5162907984207074,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Random Forest,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
GaussianNB,True,True,0.456859568595686,0.2901423393579186,0.456859568595686,0.34568775042906386,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
GaussianNB,True,False,0.6881507466301638,0.80853028211807,0.6881507466301638,0.650673206220659,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
GaussianNB,False,False,0.9991099961998601,0.999110557080319,0.9991099961998601,0.9991099958705849,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Mutilayer Perceptron,True,True,0.5670776549368662,0.5024340158198705,0.5670776549368662,0.5029331024887415,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Mutilayer Perceptron,True,False,0.8229791546730492,0.850544771188908,0.8229791546730492,0.8184705538125739,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Mutilayer Perceptron,False,True,0.3663386633866339,0.1958798707728652,0.3663386633866339,0.2533265985610169,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
Mutilayer Perceptron,False,False,0.9998000009999499,0.9998000705552862,0.9998000009999499,0.9998000009891505,"[1, 2, 12, 14, 15, 27, 32, 41, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,20
KNN,True,True,0.39239892398923987,0.37702834178387024,0.39239892398923987,0.2725432344615627,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
KNN,True,False,0.6798201962340018,0.7063328370078837,0.6798201962340018,0.6690288558667911,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
KNN,False,True,0.5424408483000052,0.4146266622188617,0.5424408483000052,0.4300892045785898,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
KNN,False,False,0.999950000099989,0.999950000699947,0.999950000099989,0.9999500000999709,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Decision Tree,True,True,0.6187024553991864,0.6220737366638694,0.6187024553991864,0.5970998444895811,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Decision Tree,True,False,0.5931381372372553,0.44898001680279237,0.5931381372372553,0.4782662847350607,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Decision Tree,False,True,0.7765500826544834,0.8118744199365211,0.7765500826544834,0.7700467820194148,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Decision Tree,False,False,0.9998500017999521,0.9998500083987881,0.9998500017999521,0.9998500017996731,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Random Forest,True,True,0.5647910373025852,0.5868077134189976,0.5647910373025852,0.5394691425831346,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Random Forest,True,False,0.502980029800298,0.4799413796123179,0.502980029800298,0.3795718094359151,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Random Forest,False,True,0.5645596205167068,0.7227838970823249,0.5645596205167068,0.46849529251446415,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Random Forest,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
GaussianNB,True,False,0.7213002750415097,0.7888171887311185,0.7213002750415097,0.7047699897555146,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
GaussianNB,False,True,0.456859568595686,0.2901423393579186,0.456859568595686,0.34568775042906386,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
GaussianNB,False,False,0.9991099961998601,0.999110557080319,0.9991099961998601,0.9991099958705849,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Mutilayer Perceptron,True,True,0.6639367197655898,0.4973444555878775,0.6639367197655898,0.5528532336047839,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Mutilayer Perceptron,True,False,0.8060595257659543,0.8310691748105544,0.8060595257659543,0.8016776065931918,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Mutilayer Perceptron,False,True,0.5754488024270655,0.5898795372236728,0.5754488024270655,0.49772540938799664,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
Mutilayer Perceptron,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[0, 1, 2, 12, 13, 14, 15, 27, 30, 32, 39, 41, 43, 44, 45, 46, 47, 53, 56, 66, 67, 68, 76, 77, 78]",anova,25
KNN,True,True,0.498870022599548,0.24971654490583015,0.498870022599548,0.3328299836966164,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
KNN,True,False,0.7785600727549845,0.8152542656902101,0.7785600727549845,0.7719292276187124,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
KNN,False,True,0.5552096431146109,0.5795314540267135,0.5552096431146109,0.45689844157427756,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
KNN,False,False,0.999950000099989,0.999950000699947,0.999950000099989,0.9999500000999709,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Decision Tree,True,True,0.6263003606216538,0.634700877256796,0.6263003606216538,0.6202044969795801,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Decision Tree,True,False,0.6308093254329076,0.6137204821353884,0.6308093254329076,0.5585790284359217,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Decision Tree,False,True,0.7766700802545315,0.8120631255935574,0.7766700802545315,0.7701604322226263,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Decision Tree,False,False,0.999900000799972,0.999900016395389,0.999900000799972,0.9999000007989282,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Random Forest,True,True,0.6786892327434103,0.7129722196719112,0.6786892327434103,0.6710026368855501,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Random Forest,True,False,0.7238711260335139,0.7962493183175082,0.7238711260335139,0.6982300020359656,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Random Forest,False,True,0.5973195200242637,0.7728081051606269,0.5973195200242637,0.5101602951515998,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
GaussianNB,True,False,0.6900102747352547,0.8089340530469799,0.6900102747352547,0.6549075257729503,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
GaussianNB,False,True,0.4783289766058998,0.4215268971688091,0.4783289766058998,0.4025947038196617,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
GaussianNB,False,False,0.9991099961998601,0.999110557080319,0.9991099961998601,0.9991099958705849,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Mutilayer Perceptron,True,True,0.502773559264962,0.5519601133875169,0.502773559264962,0.47042309214510997,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Mutilayer Perceptron,True,False,0.6780800630349857,0.7047497697293942,0.6780800630349857,0.6672237328163498,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Mutilayer Perceptron,False,True,0.450189534894689,0.2569133318070665,0.450189534894689,0.3128453361593963,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
Mutilayer Perceptron,False,False,0.999970000299991,0.9999700008999491,0.999970000299991,0.9999700002999728,"[0, 1, 2, 12, 13, 14, 15, 17, 27, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,30
KNN,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
KNN,True,False,0.7164494723485664,0.748153674932721,0.7164494723485664,0.7111524402176036,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
KNN,False,True,0.514360176601106,0.42948430016236516,0.514360176601106,0.4018920595070831,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
KNN,False,False,0.9999199994999891,0.9999200102974877,0.9999199994999891,0.9999199994992599,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Decision Tree,True,True,0.709231291028936,0.7656362399347613,0.709231291028936,0.6820706659853495,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Decision Tree,True,False,0.9431811318773176,0.9540071090852512,0.9431811318773176,0.9418826509439072,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Decision Tree,False,True,0.7765300824544815,0.8118419095851558,0.7765300824544815,0.7700277574786026,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Decision Tree,False,False,0.999739998899959,0.9997402326458912,0.999739998899959,0.999739998833816,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Random Forest,True,True,0.5640685935268784,0.5928094689959921,0.5640685935268784,0.5314134262003646,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Random Forest,True,False,0.8281282839827858,0.9100500513256073,0.8281282839827858,0.7752972996349111,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Random Forest,False,True,0.5621105455069669,0.7577794735313912,0.5621105455069669,0.45555849954191263,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Random Forest,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
GaussianNB,True,True,0.5503705247048271,0.43128831598291956,0.5503705247048271,0.4238980509579127,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
GaussianNB,True,False,0.7855701962551516,0.8481189587329251,0.7855701962551516,0.7752604087716382,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
GaussianNB,False,True,0.3522800707697484,0.3038509333498531,0.3522800707697484,0.3214070365506281,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
GaussianNB,False,False,0.9991299960998651,0.9991305474060934,0.9991299960998651,0.9991299957773313,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Mutilayer Perceptron,True,True,0.47811812431438055,0.5511024345278196,0.47811812431438055,0.4374699154268946,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Mutilayer Perceptron,True,False,0.7784500809548804,0.8149300352410821,0.7784500809548804,0.7718511210270386,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Mutilayer Perceptron,False,True,0.5260196782084219,0.5549390183635715,0.5260196782084219,0.5124677520688523,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
Mutilayer Perceptron,False,False,0.9999499997999921,0.9999500027996202,0.9999499997999921,0.999949999799875,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 38, 39, 41, 43, 44, 45, 46, 47, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,35
KNN,True,True,0.499990000199996,0.24999750012500277,0.499990000199996,0.3333288889777795,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
KNN,True,False,0.7992002725571146,0.8349162883656635,0.7992002725571146,0.793425310814225,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
KNN,False,True,0.42636928889238496,0.2379660993976581,0.42636928889238496,0.29543968314571917,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
KNN,False,False,0.9999199994999891,0.9999200102974877,0.9999199994999891,0.9999199994992599,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Decision Tree,True,True,0.3550010999600006,0.3270976540435397,0.3550010999600006,0.3379973322621297,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Decision Tree,True,False,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Decision Tree,False,True,0.8411507286609435,0.8644064420235811,0.8411507286609435,0.8368177799071917,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Decision Tree,False,False,0.999910000899973,0.9999100134959239,0.999910000899973,0.999910000899055,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Random Forest,True,True,0.5868592030253416,0.618225857774806,0.5868592030253416,0.5254933840696926,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Random Forest,True,False,0.6449872016569809,0.812346900699791,0.6449872016569809,0.5377775406433704,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Random Forest,False,True,0.5705201808122958,0.6033266388764081,0.5705201808122958,0.4627336409692451,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
Random Forest,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[0, 1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 17, 22, 27, 28, 29, 30, 32, 37, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49, 53, 56, 62, 66, 67, 68, 75, 76, 77, 78]",anova,40
