model,anonymized_train,anonymized_test,accuracy,precision,recall,f1_score,selected_features,feature_method,num_features
KNN,True,False,0.841258743780814,0.8653309005290022,0.841258743780814,0.8369934529024157,"[27, 30, 75, 76, 77, 78]",chi2,6
KNN,False,True,0.5913799634186417,0.5838897053404976,0.5913799634186417,0.5026762039041142,"[27, 30, 75, 76, 77, 78]",chi2,6
KNN,False,False,0.999869998999984,0.9998700475810199,0.999869998999984,0.9998699989952229,"[27, 30, 75, 76, 77, 78]",chi2,6
Decision Tree,True,True,0.8181085146784749,0.8643083495329575,0.8181085146784749,0.8070376502939999,"[27, 30, 75, 76, 77, 78]",chi2,6
Decision Tree,True,False,0.8577508946626037,0.886958559466764,0.8577508946626037,0.8530146404656914,"[27, 30, 75, 76, 77, 78]",chi2,6
Decision Tree,False,True,0.8240585741790699,0.8751798471038544,0.8240585741790699,0.8126451710472882,"[27, 30, 75, 76, 77, 78]",chi2,6
Decision Tree,False,False,0.999760000299949,0.9997601190399857,0.999760000299949,0.9997600002852881,"[27, 30, 75, 76, 77, 78]",chi2,6
Random Forest,True,True,0.7516108268420538,0.8143785107669087,0.7516108268420538,0.7335187132237704,"[27, 30, 75, 76, 77, 78]",chi2,6
Random Forest,True,False,0.7965109758495438,0.8595546270872715,0.7965109758495438,0.7834384225738812,"[27, 30, 75, 76, 77, 78]",chi2,6
Random Forest,False,True,0.9140514540682697,0.9255526776461059,0.9140514540682697,0.9118631141566772,"[27, 30, 75, 76, 77, 78]",chi2,6
Random Forest,False,False,0.999760000299949,0.9997601190399857,0.999760000299949,0.9997600002852881,"[27, 30, 75, 76, 77, 78]",chi2,6
GaussianNB,True,True,0.7341796574502615,0.8037552300936973,0.7341796574502615,0.7143905004702633,"[27, 30, 75, 76, 77, 78]",chi2,6
GaussianNB,True,False,0.6802594923411286,0.8046043715181943,0.6802594923411286,0.642332002043238,"[27, 30, 75, 76, 77, 78]",chi2,6
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[27, 30, 75, 76, 77, 78]",chi2,6
GaussianNB,False,False,0.7120701317410966,0.7653977604008398,0.7120701317410966,0.6967613415428051,"[27, 30, 75, 76, 77, 78]",chi2,6
Mutilayer Perceptron,True,True,0.854038864682161,0.8983933703775348,0.854038864682161,0.8432447745699646,"[27, 30, 75, 76, 77, 78]",chi2,6
Mutilayer Perceptron,True,False,0.7765500826544834,0.8118744199365211,0.7765500826544834,0.7700467820194148,"[27, 30, 75, 76, 77, 78]",chi2,6
Mutilayer Perceptron,False,True,0.6677085583479582,0.6211448682377795,0.6677085583479582,0.6017990861182196,"[27, 30, 75, 76, 77, 78]",chi2,6
Mutilayer Perceptron,False,False,0.999689999599942,0.9996900781537618,0.999689999599942,0.9996899995890253,"[27, 30, 75, 76, 77, 78]",chi2,6
KNN,True,True,0.7617706344460097,0.8303060582879188,0.7617706344460097,0.7469434385607422,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
KNN,True,False,0.7607799237529185,0.8101437255071264,0.7607799237529185,0.7505025324797799,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
KNN,False,True,0.571780719307163,0.5725477159013646,0.571780719307163,0.47552370192012106,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
KNN,False,False,0.999849999099979,0.9998500596733937,0.999849999099979,0.9998499990933548,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Decision Tree,True,True,0.8538105318654434,0.8842483410915242,0.8538105318654434,0.8489666149967489,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Decision Tree,True,False,0.8134126826358562,0.854926971635484,0.8134126826358562,0.7807454855189135,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Decision Tree,False,True,0.8069003861575185,0.8447986196334272,0.8069003861575185,0.7958124284506036,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Decision Tree,False,False,0.999760000299949,0.9997601190399857,0.999760000299949,0.9997600002852881,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Random Forest,True,True,0.87954911498476,0.9031159924753926,0.87954911498476,0.8763709802505568,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Random Forest,True,False,0.8804004173719063,0.8974537220696471,0.8804004173719063,0.8790259016576879,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Random Forest,False,True,0.7960799470597454,0.8456445006939489,0.7960799470597454,0.788592917559111,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Random Forest,False,False,0.999760000299949,0.9997601190399857,0.999760000299949,0.9997600002852881,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
GaussianNB,True,True,0.8480507802618075,0.8817864137663838,0.8480507802618075,0.8425068039769349,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
GaussianNB,True,False,0.6602898917331407,0.7656086257035701,0.6602898917331407,0.6243497788609697,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
GaussianNB,False,False,0.7193001365424947,0.7790753164823897,0.7193001365424947,0.7033391090692723,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Mutilayer Perceptron,True,True,0.3668912515608626,0.3951747868126337,0.3668912515608626,0.35032457504716996,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Mutilayer Perceptron,True,False,0.7765500826544834,0.8118744199365211,0.7765500826544834,0.7700467820194148,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Mutilayer Perceptron,False,True,0.545990459904599,0.4300087241895274,0.545990459904599,0.41667733915814154,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
Mutilayer Perceptron,False,False,0.999679999499941,0.9996800654597876,0.999679999499941,0.9996799994905002,"[27, 29, 30, 75, 76, 77, 78]",chi2,7
KNN,True,True,0.77816838737176,0.8528808739611443,0.77816838737176,0.7222718768061317,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
KNN,True,False,0.7764900793545045,0.8116033816854312,0.7764900793545045,0.7700180610808008,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
KNN,False,True,0.4169316655667307,0.5391388379874046,0.4169316655667307,0.2893744098535115,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
KNN,False,False,0.999660002899903,0.9996602725960652,0.999660002899903,0.9996600028255939,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Decision Tree,True,True,0.6564095835354465,0.6880165512563577,0.6564095835354465,0.6469948878856364,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Decision Tree,True,False,0.5870090275271266,0.564912878306797,0.5870090275271266,0.5119511292003118,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Decision Tree,False,True,0.8494308126617596,0.8789314811291357,0.8494308126617596,0.8447184317082016,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Random Forest,True,True,0.7475095372541293,0.8070162713155509,0.7475095372541293,0.7324729606118288,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Random Forest,True,False,0.9170715163682507,0.9421362233001137,0.9170715163682507,0.9125183385509222,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Random Forest,False,True,0.8609405956662314,0.8921767295586084,0.8609405956662314,0.8560465954266032,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Random Forest,False,False,1.0,1.0,1.0,1.0,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
GaussianNB,True,True,0.7582895691559663,0.6942122628422087,0.7582895691559663,0.7000080619463178,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
GaussianNB,True,False,0.6846602260346716,0.764109674841266,0.6846602260346716,0.6592826702473751,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
GaussianNB,False,False,0.7637100946517955,0.815753661472375,0.7637100946517955,0.7535210799351105,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Mutilayer Perceptron,True,True,0.7650524660283503,0.7766944964437227,0.7650524660283503,0.7511890761681866,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Mutilayer Perceptron,True,False,0.7877199372581715,0.8375742833135326,0.7877199372581715,0.7796528930878036,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Mutilayer Perceptron,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
Mutilayer Perceptron,False,False,0.999610001499907,0.9996103377575939,0.999610001499907,0.9996100014161002,"[3, 27, 29, 30, 75, 76, 77, 78]",chi2,8
KNN,True,True,0.8929989329892699,0.91023355525589,0.8929989329892699,0.8905078194553776,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
KNN,True,False,0.7851899113579245,0.8262353084596693,0.7851899113579245,0.778267712683618,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
KNN,False,True,0.4944301104977811,0.25120572444198935,0.4944301104977811,0.330983126819856,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
KNN,False,False,0.999600002599894,0.9996003502041392,0.999600002599894,0.9996000025022301,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Decision Tree,True,True,0.9106394399877281,0.9289557332407267,0.9106394399877281,0.9079143895164025,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Decision Tree,True,False,0.9201292039919858,0.9204137501706574,0.9201292039919858,0.920064054973726,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Decision Tree,False,True,0.8502708171618826,0.8736532378111267,0.8502708171618826,0.845931472703212,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Random Forest,True,True,0.7399201198467855,0.8213835048054378,0.7399201198467855,0.7210654839406745,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Random Forest,True,False,0.967379958793888,0.9683242835915576,0.967379958793888,0.9673540533633522,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Random Forest,False,True,0.8160104772584296,0.8441295559249298,0.8160104772584296,0.8113689282386631,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Random Forest,False,False,1.0,1.0,1.0,1.0,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
GaussianNB,True,True,0.5891912603052353,0.5239617297985651,0.5891912603052353,0.5302325757160138,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
GaussianNB,True,False,0.991330014998116,0.9914267937747708,0.991330014998116,0.9913294392673176,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
GaussianNB,False,False,0.965140036892659,0.9654986855082641,0.965140036892659,0.9651329481603276,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Mutilayer Perceptron,True,True,0.6885281677560281,0.6469829962280595,0.6885281677560281,0.6221603913165278,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Mutilayer Perceptron,True,False,0.7217792733516224,0.7511996874708412,0.7217792733516224,0.7168797733265273,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Mutilayer Perceptron,False,True,0.525410254102541,0.3935842804675979,0.525410254102541,0.3904286283800688,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
Mutilayer Perceptron,False,False,0.999750002899921,0.9997501665255992,0.999750002899921,0.9997500028577315,"[3, 22, 27, 29, 30, 75, 76, 77, 78]",chi2,9
KNN,True,True,0.564650646506465,0.603327191579278,0.564650646506465,0.44305933312992135,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
KNN,True,False,0.7917099888584535,0.8371057509311854,0.7917099888584535,0.7844877133994849,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
KNN,False,True,0.493449937799312,0.3015786224895882,0.493449937799312,0.3306457040578914,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
KNN,False,False,0.9996300025999,0.9996303004753466,0.9996300025999,0.9996300025201545,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Decision Tree,True,True,0.8405997139709802,0.8703702902716373,0.8405997139709802,0.831436123134996,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Decision Tree,True,False,0.8021889536709012,0.7209593904194742,0.8021889536709012,0.7465148804868745,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Decision Tree,False,True,0.8266802593627425,0.8625275313918803,0.8266802593627425,0.8214899745046332,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Random Forest,True,True,0.921419237591908,0.9335353881523231,0.921419237591908,0.919227768581957,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Random Forest,True,False,0.8664992184811151,0.8922040016731922,0.8664992184811151,0.8632482423941316,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Random Forest,False,True,0.7731007471471486,0.8339614369013718,0.7731007471471486,0.7551569699584362,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Random Forest,False,False,1.0,1.0,1.0,1.0,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
GaussianNB,True,True,0.5343693126137478,0.42605582777332845,0.5343693126137478,0.39855720110808673,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
GaussianNB,True,False,0.7209695016491775,0.8087166780992513,0.7209695016491775,0.6981901699810624,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
GaussianNB,False,False,0.954230047790368,0.9544511971889706,0.954230047790368,0.954224252261521,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Mutilayer Perceptron,True,True,0.6411529603986266,0.669354725460681,0.6411529603986266,0.6354519677364405,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Mutilayer Perceptron,True,False,0.7455497438516714,0.7781836237003631,0.7455497438516714,0.7377379659884279,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Mutilayer Perceptron,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
Mutilayer Perceptron,False,False,0.999550003299877,0.9995504592595982,0.999550003299877,0.9995500031433204,"[3, 22, 27, 28, 29, 30, 75, 76, 77, 78]",chi2,10
KNN,True,True,0.6185411938117701,0.6099703682711985,0.6185411938117701,0.540319140900201,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
KNN,True,False,0.8535908239624784,0.8832277197962402,0.8535908239624784,0.8487473369918309,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
KNN,False,True,0.49992999989998693,0.4403705701051083,0.49992999989998693,0.3336218437056358,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
KNN,False,False,0.999610001799904,0.999610299715954,0.999610001799904,0.9996100017296073,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
Decision Tree,True,True,0.7309496269499204,0.8134692182215475,0.7309496269499204,0.7026739300173913,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
Decision Tree,True,False,0.8697206726672174,0.8745710718482539,0.8697206726672174,0.8689836840926809,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
Decision Tree,False,True,0.7362298243490025,0.7824574474984941,0.7362298243490025,0.7233105190815996,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
Random Forest,True,True,0.7159902513406847,0.824672186945466,0.7159902513406847,0.6796678418653,"[3, 18, 20, 22, 25, 26, 27, 28, 29, 30, 31, 75, 76, 77, 78]",chi2,15
