model,anonymized_train,anonymized_test,accuracy,precision,recall,f1_score,selected_features,feature_method,num_features
GaussianNB,True,False,0.993160016798464,0.993273945257667,0.993160016798464,0.9931594338124596,"[1, 2, 3, 18, 19, 20, 22, 23, 24, 25, 41, 42, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,28
GaussianNB,False,True,0.499860001899953,0.24996499087229118,0.499860001899953,0.33327110035353735,"[1, 2, 3, 8, 20, 22, 23, 24, 25, 41, 45, 46, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,28
GaussianNB,False,False,0.9995999989999301,0.9996000613598737,0.9995999989999301,0.9995999989906427,"[1, 2, 3, 8, 10, 19, 20, 22, 23, 24, 25, 27, 42, 45, 46, 47, 55, 63, 67, 68, 70, 75, 76, 77]",extra_trees,28
Mutilayer Perceptron,True,True,0.47370676892705216,0.47268400728353616,0.47370676892705216,0.4727520292379856,"[1, 2, 3, 8, 18, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,28
Mutilayer Perceptron,True,False,0.7784000663550165,0.8147547589608237,0.7784000663550165,0.7718168591350176,"[1, 2, 3, 20, 22, 24, 41, 42, 45, 46, 47, 67, 68, 70, 75, 76, 77, 78]",extra_trees,28
Mutilayer Perceptron,False,True,0.5147226785761587,0.4314103727183618,0.5147226785761587,0.4591505878625064,"[1, 2, 3, 8, 22, 23, 25, 41, 45, 46, 47, 53, 54, 55, 64, 68, 70, 75, 76, 77]",extra_trees,28
Mutilayer Perceptron,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[1, 2, 3, 8, 12, 22, 25, 41, 45, 46, 47, 55, 67, 68, 70, 75, 76, 77]",extra_trees,28
KNN,True,True,0.4897202013959301,0.24735050489554045,0.4897202013959301,0.3286712339458195,"[1, 2, 3, 8, 10, 19, 22, 23, 24, 41, 42, 45, 46, 47, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
KNN,True,False,0.7985400400593075,0.8491707980206522,0.7985400400593075,0.7909630404617495,"[1, 2, 3, 19, 20, 22, 25, 27, 41, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,33
KNN,False,True,0.6196494757291725,0.596950284096136,0.6196494757291725,0.5451000631920259,"[1, 2, 3, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 53, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
KNN,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 10, 20, 22, 23, 41, 42, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
Decision Tree,True,True,0.7358296751504144,0.805649366326821,0.7358296751504144,0.7162333511674035,"[0, 1, 2, 3, 6, 8, 10, 18, 19, 20, 22, 23, 24, 25, 27, 41, 42, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,33
Decision Tree,True,False,0.739258039367458,0.6692054898020087,0.739258039367458,0.6814962732020781,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
Decision Tree,False,True,0.837738712480423,0.8389958649529098,0.837738712480423,0.8375083021798986,"[1, 2, 3, 8, 19, 20, 21, 22, 25, 41, 45, 46, 47, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
Decision Tree,False,False,0.99990000199996,0.9999000619615838,0.99990000199996,0.9999000019909605,"[1, 2, 3, 8, 10, 12, 18, 20, 22, 23, 24, 25, 41, 45, 46, 47, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
Random Forest,True,True,0.6877675316622369,0.7003376860268808,0.6877675316622369,0.6781379606797279,"[0, 1, 2, 3, 8, 10, 18, 19, 20, 22, 23, 25, 27, 32, 41, 42, 45, 46, 47, 70, 75, 76, 77, 78]",extra_trees,33
Random Forest,True,False,0.7447893102558553,0.6699086615060369,0.7447893102558553,0.6883742431199799,"[1, 2, 3, 8, 20, 22, 23, 25, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,33
Random Forest,False,True,0.6652307031260148,0.7790820928881738,0.6652307031260148,0.6199825847554277,"[1, 2, 3, 22, 24, 25, 27, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,33
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 10, 12, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 55, 63, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 24, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
GaussianNB,True,False,0.984720047296471,0.9849661376935815,0.984720047296471,0.9847180273642131,"[1, 2, 3, 10, 19, 20, 22, 23, 25, 41, 45, 46, 47, 55, 56, 63, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
GaussianNB,False,True,0.5419204192041921,0.4234204637169701,0.5419204192041921,0.45454311093981675,"[1, 2, 3, 8, 12, 19, 22, 23, 24, 26, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
GaussianNB,False,False,0.999740000399944,0.9997401383251292,0.999740000399944,0.9997400003815843,"[1, 2, 3, 20, 22, 24, 25, 41, 42, 43, 45, 46, 55, 67, 68, 70, 75, 76, 77]",extra_trees,33
Mutilayer Perceptron,True,True,0.5690797419163968,0.6333567499878469,0.5690797419163968,0.5420563558113786,"[1, 2, 3, 8, 10, 18, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,33
Mutilayer Perceptron,True,False,0.7634999809528904,0.7943128564607312,0.7634999809528904,0.7576928575386245,"[1, 2, 3, 8, 11, 20, 22, 23, 25, 40, 41, 42, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
Mutilayer Perceptron,False,True,0.41113737860844135,0.4255345048763601,0.41113737860844135,0.395289557959694,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 53, 55, 56, 68, 70, 75, 76, 77, 78]",extra_trees,33
Mutilayer Perceptron,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 10, 12, 19, 20, 22, 25, 27, 32, 41, 45, 46, 47, 56, 64, 68, 70, 75, 76, 77, 78]",extra_trees,33
KNN,True,True,0.4631107377852443,0.2964348135936193,0.4631107377852443,0.35198685814222674,"[1, 2, 3, 8, 18, 20, 22, 25, 32, 41, 42, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,38
KNN,True,False,0.7213995002492775,0.7506710286473505,0.7213995002492775,0.7165861381093602,"[1, 2, 3, 10, 19, 20, 22, 24, 25, 41, 45, 46, 47, 63, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
KNN,False,True,0.5616006160061601,0.4451124527576285,0.5616006160061601,0.44011511197722936,"[1, 2, 3, 8, 18, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
KNN,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[1, 2, 3, 10, 20, 22, 24, 25, 41, 42, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,38
Decision Tree,True,True,0.5890490065277446,0.6289223928127388,0.5890490065277446,0.5761221999833457,"[1, 2, 3, 8, 10, 18, 20, 22, 23, 24, 25, 41, 42, 45, 46, 47, 54, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
Decision Tree,True,False,0.930549476491345,0.9420720758534215,0.930549476491345,0.9296768045418614,"[1, 2, 3, 18, 19, 20, 22, 24, 25, 41, 45, 46, 47, 54, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
Decision Tree,False,True,0.7680299974536314,0.7875006400503718,0.7680299974536314,0.764046095685404,"[1, 2, 3, 8, 12, 20, 22, 23, 25, 41, 42, 45, 46, 47, 63, 68, 70, 75, 76, 77, 78]",extra_trees,38
Decision Tree,False,False,0.999959999599996,0.9999600091975966,0.999959999599996,0.999959999599276,"[1, 2, 3, 8, 12, 20, 22, 23, 24, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,38
Random Forest,True,True,0.6726192899416245,0.7292221764298311,0.6726192899416245,0.6575322253927367,"[1, 2, 3, 20, 22, 24, 25, 27, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,38
Random Forest,True,False,0.8115783560787548,0.7293022226306013,0.8115783560787548,0.7560020283084042,"[1, 2, 3, 8, 10, 22, 25, 41, 43, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,38
Random Forest,False,True,0.5794007940079401,0.565936795587005,0.5794007940079401,0.48969634363131725,"[1, 2, 3, 8, 18, 19, 20, 22, 23, 41, 45, 46, 47, 53, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 10, 18, 20, 22, 25, 41, 45, 46, 47, 53, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 18, 19, 22, 23, 24, 25, 32, 41, 45, 46, 47, 54, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
GaussianNB,True,False,0.8806920495556428,0.9233834460221267,0.8806920495556428,0.8680338724528903,"[1, 2, 3, 8, 10, 20, 21, 22, 23, 24, 25, 41, 42, 45, 46, 47, 55, 68, 70, 75, 76, 77]",extra_trees,38
GaussianNB,False,True,0.484119733799486,0.5693762702673612,0.484119733799486,0.4259743476658113,"[1, 2, 3, 8, 19, 20, 22, 25, 41, 45, 46, 47, 55, 63, 68, 70, 75, 76, 77, 78]",extra_trees,38
GaussianNB,False,False,0.998129984299783,0.9981363259696828,0.998129984299783,0.9981299759087023,"[1, 2, 3, 8, 18, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,38
Mutilayer Perceptron,True,True,0.5014218132821515,0.6112501185029924,0.5014218132821515,0.44793264004475014,"[1, 2, 3, 18, 20, 21, 22, 27, 43, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,38
Mutilayer Perceptron,True,False,0.7770201746536575,0.8129591670853733,0.7770201746536575,0.7705082732076876,"[1, 2, 3, 18, 20, 22, 25, 41, 42, 45, 46, 47, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
Mutilayer Perceptron,False,True,0.4105688218938948,0.3230268738378271,0.4105688218938948,0.3344688718942912,"[1, 2, 3, 20, 22, 23, 24, 27, 41, 45, 46, 47, 53, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,38
Mutilayer Perceptron,False,False,0.999959999899993,0.9999600058989072,0.999959999899993,0.9999599998996599,"[1, 2, 3, 8, 20, 22, 23, 25, 27, 45, 46, 47, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,38
KNN,True,True,0.3941189462893609,0.21126200280911966,0.3941189462893609,0.27368370910205386,"[1, 2, 3, 8, 10, 19, 20, 22, 25, 27, 41, 45, 46, 47, 53, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,43
KNN,True,False,0.7848202334546294,0.8334028319284715,0.7848202334546294,0.7767785757472829,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 53, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
KNN,False,True,0.6259093595315867,0.6243665744013676,0.6259093595315867,0.5507885578539219,"[1, 2, 3, 19, 20, 22, 23, 25, 27, 42, 45, 46, 47, 54, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
KNN,False,False,0.999949999799992,0.9999500099975327,0.999949999799992,0.9999499997992629,"[1, 2, 3, 8, 20, 22, 23, 25, 27, 41, 45, 46, 47, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
Decision Tree,True,True,0.7050993933470863,0.643842133174458,0.7050993933470863,0.6462561867781808,"[1, 2, 3, 8, 10, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
Decision Tree,True,False,0.952929532295263,0.9624348049874328,0.952929532295263,0.9521077076041119,"[1, 2, 3, 8, 10, 20, 22, 24, 25, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,43
Decision Tree,False,True,0.6926320550179762,0.6949354298406033,0.6926320550179762,0.6898647276443838,"[1, 2, 3, 8, 12, 20, 22, 24, 25, 41, 42, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
Decision Tree,False,False,0.999989999899999,0.999990000499957,0.999989999899999,0.9999899998999809,"[1, 2, 3, 8, 10, 19, 20, 22, 25, 41, 45, 46, 47, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
Random Forest,True,True,0.7410897787504305,0.826451788108618,0.7410897787504305,0.7201432087604561,"[1, 2, 3, 12, 19, 20, 22, 45, 46, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
Random Forest,True,False,0.8316703029633045,0.8878497885281634,0.8316703029633045,0.8191529799274622,"[1, 2, 3, 10, 20, 22, 23, 24, 25, 45, 46, 47, 68, 70, 75, 76, 77]",extra_trees,43
Random Forest,False,True,0.677931048225104,0.7706385152027396,0.677931048225104,0.6380264913805614,"[1, 2, 3, 8, 10, 20, 22, 23, 24, 25, 41, 45, 46, 47, 67, 68, 70, 75, 76, 77, 78]",extra_trees,43
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 12, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
GaussianNB,True,True,0.5564205642056421,0.43364172806355,0.5564205642056421,0.43176858288964554,"[1, 2, 3, 10, 19, 20, 22, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,43
GaussianNB,True,False,0.9853599345977261,0.9857422387397315,0.9853599345977261,0.9853565191510315,"[1, 2, 3, 8, 10, 12, 18, 20, 22, 23, 24, 25, 42, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,43
GaussianNB,False,True,0.6150484676383333,0.5738580597511536,0.6150484676383333,0.5348972434612881,"[1, 2, 3, 8, 10, 14, 20, 22, 23, 25, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,43
GaussianNB,False,False,0.9994899978999189,0.9994900968137831,0.9994899978999189,0.9994899978794893,"[1, 2, 3, 8, 20, 22, 23, 24, 25, 41, 42, 43, 45, 46, 47, 53, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,43
Mutilayer Perceptron,True,True,0.3344618761481309,0.35649932583091704,0.3344618761481309,0.30310478915458905,"[1, 2, 3, 8, 10, 19, 20, 22, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,43
Mutilayer Perceptron,True,False,0.7807202113540305,0.8192921118201942,0.7807202113540305,0.7740375073415962,"[1, 2, 3, 8, 14, 18, 19, 20, 22, 24, 25, 41, 45, 46, 47, 63, 68, 70, 75, 76, 77, 78]",extra_trees,43
Mutilayer Perceptron,False,True,0.4582723153685008,0.4904573740960367,0.4582723153685008,0.43624698255427213,"[1, 2, 3, 8, 19, 20, 22, 27, 41, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,43
Mutilayer Perceptron,False,False,0.9997900008999491,0.999790099840706,0.9997900008999491,0.9997900008858913,"[1, 2, 3, 8, 19, 22, 25, 27, 41, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,43
KNN,True,True,0.5645006483064171,0.4366793013067327,0.5645006483064171,0.44289464394284656,"[1, 2, 3, 10, 19, 20, 22, 23, 25, 41, 42, 45, 46, 53, 54, 55, 68, 70, 75, 76, 77, 78]",extra_trees,48
KNN,True,False,0.7987100567591744,0.8492586739941226,0.7987100567591744,0.7911566341145112,"[1, 2, 3, 8, 20, 22, 24, 25, 27, 41, 45, 46, 47, 54, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,48
KNN,False,True,0.5874099585178968,0.6326246451396264,0.5874099585178968,0.5465492427161394,"[1, 2, 3, 8, 10, 19, 20, 22, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
KNN,False,False,0.9999599998999931,0.9999600010998911,0.9999599998999931,0.999959999899966,"[1, 2, 3, 10, 12, 19, 20, 22, 23, 25, 27, 41, 42, 45, 46, 47, 53, 64, 66, 67, 68, 70, 75, 76, 77, 78]",extra_trees,48
Decision Tree,True,True,0.6986007947317728,0.7558960679210053,0.6986007947317728,0.6763733071395204,"[1, 2, 3, 8, 22, 24, 25, 27, 41, 42, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,48
Decision Tree,True,False,0.6665766684666307,0.4999100505217948,0.6665766684666307,0.5554655574378496,"[1, 2, 3, 8, 10, 19, 22, 23, 24, 25, 27, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,48
Decision Tree,False,True,0.7530195323552804,0.7727268974581158,0.7530195323552804,0.7499895613745994,"[1, 2, 3, 10, 19, 20, 22, 24, 25, 41, 45, 46, 47, 56, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[1, 2, 3, 8, 19, 20, 22, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,48
Random Forest,True,True,0.8612799747725083,0.8840093307931051,0.8612799747725083,0.858346254184708,"[1, 2, 3, 10, 12, 19, 22, 23, 25, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,48
Random Forest,True,False,0.8783618723569487,0.9177231577023144,0.8783618723569487,0.8675020013077046,"[1, 2, 3, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 53, 54, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,48
Random Forest,False,True,0.6765401655336527,0.7853717709733415,0.6765401655336527,0.6424971950594588,"[1, 3, 8, 10, 18, 19, 20, 22, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,48
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 10, 18, 20, 22, 24, 25, 27, 41, 45, 46, 47, 54, 63, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,48
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 8, 10, 19, 20, 22, 23, 25, 27, 45, 46, 47, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,48
GaussianNB,True,False,0.8972191143882999,0.922848918440685,0.8972191143882999,0.8932813857731818,"[1, 2, 3, 10, 20, 22, 23, 25, 32, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,48
GaussianNB,False,True,0.5853698229188448,0.6074474585740545,0.5853698229188448,0.48933922842447247,"[1, 2, 3, 18, 19, 20, 22, 24, 25, 27, 40, 41, 42, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
GaussianNB,False,False,0.997909982099761,0.9979185836946894,0.997909982099761,0.9979099692556451,"[1, 2, 3, 8, 19, 20, 22, 24, 25, 41, 43, 45, 46, 47, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
Mutilayer Perceptron,True,True,0.6856281387557382,0.6420887659535821,0.6856281387557382,0.6190119708930243,"[1, 2, 3, 8, 10, 20, 22, 25, 32, 41, 42, 45, 46, 47, 53, 54, 55, 56, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
Mutilayer Perceptron,True,False,0.7863299290579754,0.8281627053174275,0.7863299290579754,0.7793360918373106,"[1, 2, 3, 8, 10, 19, 20, 22, 27, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,48
Mutilayer Perceptron,False,True,0.643020933719267,0.7073764846989526,0.643020933719267,0.6091443001188043,"[1, 2, 3, 8, 19, 22, 23, 25, 27, 41, 42, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
Mutilayer Perceptron,False,False,0.999969999999994,0.9999700017998502,0.999969999999994,0.9999699999999488,"[1, 2, 3, 8, 10, 19, 20, 22, 23, 24, 25, 32, 41, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,48
KNN,True,True,0.557370573705737,0.4894737186062481,0.557370573705737,0.43679267875929556,"[1, 2, 3, 10, 20, 22, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,53
KNN,True,False,0.7621396793556344,0.7995552427200826,0.7621396793556344,0.7554939289127466,"[1, 2, 3, 8, 10, 20, 22, 23, 24, 25, 41, 45, 46, 47, 63, 68, 70, 75, 76, 77, 78]",extra_trees,53
KNN,False,True,0.49267995799895603,0.2604339691872312,0.49267995799895603,0.3302019599108632,"[1, 2, 3, 8, 19, 20, 22, 24, 25, 42, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,53
KNN,False,False,0.999969999999994,0.9999700029996221,0.999969999999994,0.9999699999998769,"[1, 2, 3, 18, 20, 22, 25, 27, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Decision Tree,True,True,0.4388902678850992,0.4310773070604694,0.4388902678850992,0.4248823257465016,"[1, 2, 3, 22, 24, 25, 41, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Decision Tree,True,False,0.7673092990604712,0.7959301512098497,0.7673092990604712,0.7624077761978382,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 25, 27, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Decision Tree,False,True,0.7765400825544825,0.811858163573496,0.7765400825544825,0.7700372697179741,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 25, 27, 41, 42, 45, 46, 47, 55, 56, 68, 70, 75, 76, 77, 78]",extra_trees,53
Decision Tree,False,False,0.999989999899999,0.999990000499957,0.999989999899999,0.9999899998999809,"[1, 2, 3, 10, 12, 20, 22, 23, 25, 32, 41, 42, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Random Forest,True,True,0.5977710440091141,0.6119686475080871,0.5977710440091141,0.5089104827591471,"[1, 2, 3, 8, 10, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Random Forest,True,False,0.817838736976198,0.8716848728874508,0.817838736976198,0.8000612854833853,"[1, 2, 3, 10, 20, 22, 24, 25, 27, 32, 41, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Random Forest,False,True,0.7139002304404757,0.818616861574745,0.7139002304404757,0.687179344405743,"[1, 2, 3, 18, 19, 20, 22, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 19, 20, 22, 27, 41, 42, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
GaussianNB,True,True,0.49904001919961605,0.24975931178126842,0.49904001919961605,0.33290585454569194,"[1, 2, 3, 8, 12, 18, 22, 23, 25, 27, 41, 43, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,53
GaussianNB,True,False,0.9606196169959539,0.964912336949238,0.9606196169959539,0.9604488645774504,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 23, 25, 27, 41, 42, 45, 46, 47, 55, 56, 67, 68, 70, 75, 76, 77, 78]",extra_trees,53
GaussianNB,False,True,0.5874681927355663,0.4332379696268556,0.5874681927355663,0.4752514196272273,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
GaussianNB,False,False,0.997869981699757,0.9978790020409942,0.997869981699757,0.9978699679360367,"[1, 2, 3, 8, 19, 20, 22, 23, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,53
Mutilayer Perceptron,True,True,0.5514833494768019,0.6130876675131066,0.5514833494768019,0.5264170578425031,"[1, 2, 3, 10, 22, 25, 41, 45, 46, 47, 54, 55, 68, 70, 75, 76, 77, 78]",extra_trees,53
Mutilayer Perceptron,True,False,0.6899100499374827,0.7045150442733764,0.6899100499374827,0.6865692631125486,"[1, 2, 3, 10, 20, 22, 24, 25, 41, 42, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,53
Mutilayer Perceptron,False,True,0.5453891279177986,0.5827449583767702,0.5453891279177986,0.5293424533929248,"[1, 2, 3, 19, 20, 22, 25, 32, 41, 45, 46, 47, 53, 55, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,53
Mutilayer Perceptron,False,False,0.999969999999994,0.9999700029996221,0.999969999999994,0.9999699999998769,"[1, 2, 3, 8, 10, 19, 20, 22, 23, 25, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,53
KNN,True,True,0.499919999199992,0.2499799951487707,0.499919999199992,0.33329777146564427,"[1, 2, 3, 18, 19, 20, 22, 24, 25, 27, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
KNN,True,False,0.7980300475591303,0.8481470624105029,0.7980300475591303,0.7904912699411154,"[1, 2, 3, 8, 10, 20, 22, 23, 25, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
KNN,False,True,0.6317989453369064,0.6603119945950853,0.6317989453369064,0.6075426644674395,"[1, 2, 3, 18, 20, 22, 24, 41, 42, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,58
KNN,False,False,0.999980000099995,0.999980001299929,0.999980000099995,0.999980000099986,"[1, 2, 3, 18, 19, 22, 25, 41, 42, 45, 46, 47, 54, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
Decision Tree,True,True,0.6032433951866968,0.6397397185723005,0.6032433951866968,0.5965636073567636,"[1, 2, 3, 8, 10, 12, 19, 20, 22, 24, 27, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,58
Decision Tree,True,False,0.5797584048319034,0.4140790523369988,0.5797584048319034,0.468380812665828,"[1, 2, 3, 10, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
Decision Tree,False,True,0.7988793813659623,0.8376891779701565,0.7988793813659623,0.7916107331463085,"[1, 2, 3, 6, 8, 10, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,58
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[1, 2, 3, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,58
Random Forest,True,True,0.8499416742532458,0.8961181656515286,0.8499416742532458,0.8378728897010067,"[1, 2, 3, 8, 20, 22, 24, 25, 41, 42, 45, 46, 47, 54, 67, 68, 70, 75, 76, 77, 78]",extra_trees,58
